,orighiredate_key,age,length_of_service,gender_full,STATUS_YEAR,STATUS,BUSINESS_UNIT,is_corporate,is_service,city_emp_pop
6884,1342.0,60,22,1,2015,1,0,0,1,267
6894,1346.0,60,22,1,2015,1,0,0,1,403
6904,1346.0,60,22,0,2015,1,0,0,1,147
6914,1346.0,60,22,1,2015,1,0,0,1,1392
6924,1350.0,59,22,1,2015,1,0,0,1,1392
6934,1350.0,59,22,1,2015,1,0,0,1,118
6944,1351.0,59,22,1,2015,1,0,0,1,94
6954,1351.0,59,22,1,2015,1,0,0,1,219
6964,1354.0,59,22,0,2015,1,0,0,1,481
6974,1354.0,59,22,0,2015,1,0,0,1,624
6984,1354.0,59,22,1,2015,1,0,0,1,147
6994,1357.0,59,22,1,2015,1,0,0,1,1392
7004,1357.0,59,22,0,2015,1,0,0,1,197
7014,1357.0,59,22,0,2015,1,0,0,1,160
7024,1358.0,59,22,0,2015,1,0,0,1,1392
7034,1358.0,59,22,1,2015,1,0,0,1,101
7044,1359.0,59,22,0,2015,1,0,0,1,147
7054,1360.0,59,22,1,2015,1,0,0,1,624
7064,1362.0,59,22,0,2015,1,0,0,1,90
7074,1362.0,59,22,0,2015,1,0,0,1,264
7084,1365.0,59,22,0,2015,1,0,0,1,1392
7094,1367.0,59,22,0,2015,1,0,0,1,403
7109,1375.0,59,22,1,2015,1,0,0,1,264
7119,1375.0,59,22,0,2015,1,0,0,1,624
7129,1379.0,59,22,0,2015,1,0,0,1,624
7139,1379.0,59,22,1,2015,1,0,0,1,481
7149,1379.0,59,22,1,2015,1,0,0,1,267
7167,1382.0,59,22,1,2015,1,0,0,1,1392
7177,1383.0,59,22,1,2015,1,0,0,1,481
7187,1383.0,59,22,1,2015,1,0,0,1,403
7197,1383.0,59,22,0,2015,1,0,0,1,481
7207,1385.0,59,22,0,2015,1,0,0,1,94
7217,1386.0,59,22,0,2015,1,0,0,1,176
7227,1387.0,59,22,1,2015,1,0,0,1,305
7237,1388.0,59,22,1,2015,1,0,0,1,84
7247,1391.0,59,22,0,2015,1,0,0,1,1392
7257,1394.0,59,22,0,2015,1,0,0,1,118
7267,1397.0,59,22,0,2015,1,0,0,1,403
7277,1400.0,59,22,1,2015,1,0,0,1,305
7287,1403.0,59,22,0,2015,1,0,0,1,1392
7297,1403.0,59,22,1,2015,1,0,0,1,147
7307,1403.0,59,22,0,2015,1,0,0,1,481
7317,1404.0,59,22,1,2015,1,0,0,1,403
7327,1410.0,59,22,1,2015,1,0,0,1,147
7337,1410.0,59,22,1,2015,1,0,0,1,267
7347,1411.0,59,22,1,2015,1,0,0,1,258
7357,1411.0,59,22,1,2015,1,0,0,1,305
7367,1411.0,59,22,1,2015,1,0,0,1,160
7377,1411.0,59,22,0,2015,1,0,0,1,109
7387,1413.0,59,22,1,2015,1,0,0,1,624
7397,1413.0,59,22,1,2015,1,0,0,1,305
7407,1414.0,59,22,1,2015,1,0,0,1,1392
7417,1414.0,59,22,0,2015,1,0,0,1,176
7435,1417.0,59,22,1,2015,1,0,0,1,264
7445,1419.0,59,22,0,2015,1,0,0,1,481
7455,1419.0,59,22,1,2015,1,0,0,1,624
7466,1421.0,59,22,0,2015,1,0,0,1,1392
7476,1422.0,59,22,0,2015,1,0,0,1,1392
7486,1422.0,59,22,0,2015,1,0,0,1,81
7499,1429.0,59,22,1,2015,1,0,0,1,403
7509,1430.0,59,22,0,2015,1,0,0,1,1392
7519,1431.0,59,22,0,2015,1,0,0,1,197
7529,1435.0,59,22,1,2015,1,0,0,1,403
7539,1438.0,59,22,0,2015,1,0,0,1,176
7549,1439.0,59,22,0,2015,1,0,0,1,1392
7559,1439.0,59,22,1,2015,1,0,0,1,84
7569,1444.0,59,22,1,2015,1,0,0,1,624
7581,1449.0,59,22,1,2015,1,0,0,1,1392
7592,1450.0,59,22,0,2015,1,0,0,1,258
7602,1451.0,59,22,1,2015,1,0,0,1,160
7612,1451.0,59,22,0,2015,1,0,0,1,160
7626,1453.0,59,22,1,2015,1,0,0,1,481
7636,1454.0,59,22,0,2015,1,0,0,1,267
7654,1454.0,59,22,0,2015,1,0,0,1,305
7665,1458.0,59,22,1,2015,1,0,0,1,267
7675,1461.0,59,22,1,2015,1,0,0,1,403
7685,1461.0,59,22,1,2015,1,0,0,1,1392
7696,1464.0,59,22,1,2015,1,0,0,1,197
7706,1465.0,59,22,1,2015,1,0,0,1,624
7716,1466.0,59,22,0,2015,1,0,0,1,403
7726,1467.0,59,22,0,2015,1,0,0,1,403
7736,1468.0,59,22,0,2015,1,0,0,1,305
7747,1472.0,59,22,1,2015,1,0,0,1,147
7757,1472.0,59,22,1,2015,1,0,0,1,84
7767,1473.0,59,22,1,2015,1,0,0,1,197
7777,1473.0,59,22,1,2015,1,0,0,1,624
7794,1477.0,59,22,0,2015,1,0,0,1,403
7805,1480.0,59,22,1,2015,1,0,0,1,267
7816,1482.0,59,22,0,2015,1,0,0,1,258
7826,1483.0,59,22,1,2015,1,0,0,1,624
7836,1483.0,59,22,1,2015,1,0,0,1,267
7846,1483.0,59,22,1,2015,1,0,0,1,1392
7856,1486.0,59,22,1,2015,1,0,0,1,481
7866,1488.0,59,22,0,2015,1,0,0,1,481
7877,1490.0,59,22,1,2015,1,0,0,1,1392
7887,1491.0,59,22,1,2015,1,0,0,1,197
7898,1497.0,59,22,1,2015,1,0,0,1,403
7908,1497.0,59,22,0,2015,1,0,0,1,1392
7921,1501.0,59,22,0,2015,1,0,0,1,160
7931,1503.0,59,22,1,2015,1,0,0,1,403
7942,1505.0,59,22,0,2015,1,0,0,1,1392
7952,1505.0,59,22,1,2015,1,0,0,1,267
7963,1508.0,59,22,0,2015,1,0,0,1,258
7973,1510.0,59,22,1,2015,1,0,0,1,94
7983,1513.0,59,22,1,2015,1,0,0,1,624
8001,1514.0,59,22,1,2015,1,0,0,1,101
8012,1515.0,59,22,1,2015,1,0,0,1,219
8022,1516.0,59,22,0,2015,1,0,0,1,67
8032,1517.0,59,22,0,2015,1,0,0,1,160
8042,1517.0,59,22,0,2015,1,0,0,1,1392
8053,1520.0,59,22,0,2015,1,0,0,1,1392
8065,1525.0,59,22,0,2015,1,0,0,1,72
8076,1527.0,59,22,0,2015,1,0,0,1,1392
8086,1527.0,59,22,1,2015,1,0,0,1,624
8096,1528.0,59,22,1,2015,1,0,0,1,89
8106,1529.0,59,22,0,2015,1,0,0,1,101
8117,1530.0,59,22,1,2015,1,0,0,1,89
8127,1531.0,59,22,0,2015,1,0,0,1,1392
8137,1531.0,59,22,1,2015,1,0,0,1,121
8147,1531.0,59,22,1,2015,1,0,0,1,264
8159,1534.0,59,22,1,2015,1,0,0,1,624
8180,1540.0,59,22,1,2015,1,0,0,1,1392
8190,1541.0,59,22,1,2015,1,0,0,1,305
8200,1541.0,59,22,1,2015,1,0,0,1,90
8210,1542.0,58,22,0,2015,1,0,0,1,624
8220,1542.0,58,22,1,2015,1,0,0,1,305
8230,1544.0,58,22,1,2015,1,0,0,1,65
8240,1546.0,58,22,1,2015,1,0,0,1,267
8251,1547.0,58,22,0,2015,1,0,0,1,1392
8261,1547.0,58,22,0,2015,1,0,0,1,147
8271,1548.0,58,22,0,2015,1,0,0,1,264
8282,1549.0,58,22,0,2015,1,0,0,1,197
8293,1552.0,58,22,1,2015,1,0,0,1,264
8303,1552.0,58,22,1,2015,1,0,0,1,1392
8313,1552.0,58,22,0,2015,1,0,0,1,624
8323,1553.0,58,22,0,2015,1,0,0,1,89
8333,1554.0,58,22,1,2015,1,0,0,1,67
8343,1554.0,58,22,1,2015,1,0,0,1,403
8353,1554.0,58,22,1,2015,1,0,0,1,1392
8363,1556.0,58,22,0,2015,1,0,0,1,481
8373,1557.0,58,22,1,2015,1,0,0,1,624
8383,1557.0,58,22,1,2015,1,0,0,1,89
8393,1561.0,58,22,0,2015,1,0,0,1,176
8403,1561.0,58,22,0,2015,1,0,0,1,1392
8413,1562.0,58,22,0,2015,1,0,0,1,481
8423,1564.0,58,22,1,2015,1,0,0,1,1392
8434,1564.0,58,22,0,2015,1,0,0,1,258
8444,1566.0,58,22,0,2015,1,0,0,1,84
8454,1566.0,58,22,1,2015,1,0,0,1,624
8464,1566.0,58,22,0,2015,1,0,0,1,403
8475,1574.0,58,22,0,2015,1,0,0,1,1392
8485,1575.0,58,22,0,2015,1,0,0,1,305
8495,1575.0,58,22,1,2015,1,0,0,1,1392
8505,1579.0,58,22,0,2015,1,0,0,1,219
8516,1580.0,58,22,1,2015,1,0,0,1,176
8526,1581.0,58,22,0,2015,1,0,0,1,1392
8545,1582.0,58,22,1,2015,1,0,0,1,118
8556,1585.0,58,22,1,2015,1,0,0,1,219
8566,1588.0,58,21,1,2015,1,0,0,1,258
8576,1590.0,58,21,0,2015,1,0,0,1,1392
8587,1590.0,58,21,0,2015,1,0,0,1,624
8598,1593.0,58,21,0,2015,1,0,0,1,624
8608,1594.0,58,21,0,2015,1,0,0,1,160
8618,1594.0,58,21,1,2015,1,0,0,1,267
8628,1595.0,58,21,0,2015,1,0,0,1,403
8638,1595.0,58,21,0,2015,1,0,0,1,109
8648,1598.0,58,21,1,2015,1,0,0,1,1392
8658,1598.0,58,21,1,2015,1,0,0,1,267
8668,1601.0,58,21,0,2015,1,0,0,1,1392
8678,1601.0,58,21,1,2015,1,0,0,1,403
8688,1602.0,58,21,1,2015,1,0,0,1,109
8698,1604.0,58,21,0,2015,1,0,0,1,1392
8708,1604.0,58,21,1,2015,1,0,0,1,403
8718,1604.0,58,21,0,2015,1,0,0,1,624
8729,1611.0,58,21,0,2015,1,0,0,1,81
8739,1612.0,58,21,1,2015,1,0,0,1,624
8749,1613.0,58,21,0,2015,1,0,0,1,65
8764,1617.0,58,21,1,2015,1,0,0,1,624
8775,1621.0,58,21,1,2015,1,0,0,1,403
8785,1621.0,58,21,1,2015,1,0,0,1,258
8795,1622.0,58,21,1,2015,1,0,0,1,1392
8805,1626.0,58,21,0,2015,1,0,0,1,1392
8815,1628.0,58,21,0,2015,1,0,0,1,65
8826,1629.0,58,21,1,2015,1,0,0,1,81
8837,1633.0,58,21,1,2015,1,0,0,1,1392
8847,1633.0,58,21,0,2015,1,0,0,1,1392
8857,1634.0,58,21,1,2015,1,0,0,1,624
8868,1634.0,58,21,0,2015,1,0,0,1,90
8883,1636.0,58,21,0,2015,1,0,0,1,147
8893,1637.0,58,21,1,2015,1,0,0,1,624
8904,1638.0,58,21,0,2015,1,0,0,1,264
8914,1640.0,58,21,0,2015,1,0,0,1,65
8924,1641.0,58,21,1,2015,1,0,0,1,624
8934,1641.0,58,21,1,2015,1,0,0,1,1392
8944,1641.0,58,21,1,2015,1,0,0,1,219
8954,1642.0,58,21,0,2015,1,0,0,1,72
8964,1644.0,58,21,0,2015,1,0,0,1,160
8983,1645.0,58,21,1,2015,1,0,0,1,72
8993,1646.0,58,21,1,2015,1,0,0,1,305
9003,1648.0,58,21,0,2015,1,0,0,1,481
9013,1650.0,58,21,0,2015,1,0,0,1,264
9027,1656.0,58,21,0,2015,1,0,0,1,1392
9037,1657.0,58,21,1,2015,1,0,0,1,101
9048,1660.0,58,21,0,2015,1,0,0,1,264
9058,1662.0,58,21,0,2015,1,0,0,1,121
9068,1666.0,58,21,1,2015,1,0,0,1,160
9079,1668.0,58,21,0,2015,1,0,0,1,1392
9089,1673.0,58,21,0,2015,1,0,0,1,1392
9100,1673.0,58,21,0,2015,1,0,0,1,147
9111,1678.0,58,21,1,2015,1,0,0,1,81
9122,1681.0,58,21,1,2015,1,0,0,1,147
9134,1684.0,58,21,1,2015,1,0,0,1,403
9144,1684.0,58,21,0,2015,1,0,0,1,481
9154,1685.0,58,21,1,2015,1,0,0,1,305
9164,1685.0,58,21,0,2015,1,0,0,1,72
9174,1686.0,58,21,0,2015,1,0,0,1,147
9184,1686.0,58,21,0,2015,1,0,0,1,1392
9194,1694.0,58,21,0,2015,1,0,0,1,197
9205,1704.0,58,21,1,2015,1,0,0,1,1392
9215,1704.0,58,21,0,2015,1,0,0,1,624
9226,1705.0,58,21,1,2015,1,0,0,1,109
9240,1713.0,58,21,1,2015,1,0,0,1,403
9250,1713.0,58,21,1,2015,1,0,0,1,403
9260,1714.0,58,21,0,2015,1,0,0,1,1392
9271,1715.0,58,21,0,2015,1,0,0,1,481
9281,1715.0,58,21,1,2015,1,0,0,1,1392
9291,1715.0,58,21,1,2015,1,0,0,1,72
9301,1716.0,58,21,1,2015,1,0,0,1,264
9311,1717.0,58,21,0,2015,1,0,0,1,481
9322,1722.0,58,21,0,2015,1,0,0,1,1392
9332,1725.0,58,21,0,2015,1,0,0,1,624
9342,1728.0,58,21,1,2015,1,0,0,1,305
9352,1728.0,58,21,1,2015,1,0,0,1,1392
9362,1730.0,58,21,0,2015,1,0,0,1,160
9372,1731.0,58,21,0,2015,1,0,0,1,101
9382,1733.0,58,21,0,2015,1,0,0,1,219
9393,1736.0,57,21,1,2015,1,0,0,1,89
9404,1737.0,57,21,0,2015,1,0,0,1,176
9414,1738.0,57,21,1,2015,1,0,0,1,624
9424,1738.0,57,21,1,2015,1,0,0,1,1392
9434,1739.0,57,21,1,2015,1,0,0,1,1392
9454,1743.0,57,21,0,2015,1,0,0,1,624
9465,1743.0,57,21,0,2015,1,0,0,1,624
9476,1744.0,57,21,1,2015,1,0,0,1,624
9486,1744.0,57,21,1,2015,1,0,0,1,403
9502,1748.0,57,21,0,2015,1,0,0,1,624
9512,1749.0,57,21,0,2015,1,0,0,1,1392
9522,1749.0,57,21,1,2015,1,0,0,1,1392
9532,1749.0,57,21,0,2015,1,0,0,1,109
9542,1749.0,57,21,1,2015,1,0,0,1,481
9552,1750.0,57,21,1,2015,1,0,0,1,403
9564,1756.0,57,21,1,2015,1,0,0,1,481
9575,1758.0,57,21,1,2015,1,0,0,1,197
9585,1759.0,57,21,0,2015,1,0,0,1,109
9595,1759.0,57,21,0,2015,1,0,0,1,94
9605,1759.0,57,21,0,2015,1,0,0,1,109
9615,1761.0,57,21,1,2015,1,0,0,1,1392
9625,1762.0,57,21,0,2015,1,0,0,1,624
9643,1763.0,57,21,1,2015,1,0,0,1,481
9654,1768.0,57,21,1,2015,1,0,0,1,81
9665,1771.0,57,21,0,2015,1,0,0,1,481
9677,1774.0,57,21,1,2015,1,0,0,1,258
9689,1775.0,57,21,1,2015,1,0,0,1,624
9699,1777.0,57,21,1,2015,1,0,0,1,305
9720,1781.0,57,21,0,2015,1,0,0,1,89
9736,1786.0,57,21,1,2015,1,0,0,1,1392
9746,1787.0,57,21,1,2015,1,0,0,1,481
9756,1791.0,57,21,0,2015,1,0,0,1,1392
9768,1793.0,57,21,1,2015,1,0,0,1,160
9780,1794.0,57,21,0,2015,1,0,0,1,147
9792,1797.0,57,21,0,2015,1,0,0,1,481
9802,1798.0,57,21,0,2015,1,0,0,1,1392
9814,1799.0,57,21,1,2015,1,0,0,1,481
9824,1799.0,57,21,0,2015,1,0,0,1,481
9834,1800.0,57,21,0,2015,1,0,0,1,1392
9846,1804.0,57,21,1,2015,1,0,0,1,403
9856,1806.0,57,21,0,2015,1,0,0,1,624
9866,1806.0,57,21,1,2015,1,0,0,1,147
9876,1808.0,57,21,0,2015,1,0,0,1,160
9888,1809.0,57,21,0,2015,1,0,0,1,624
9898,1813.0,57,21,1,2015,1,0,0,1,305
9910,1813.0,57,21,1,2015,1,0,0,1,624
9924,1816.0,57,21,0,2015,1,0,0,1,109
9934,1816.0,57,21,1,2015,1,0,0,1,481
9944,1820.0,57,21,0,2015,1,0,0,1,118
9954,1821.0,57,21,1,2015,1,0,0,1,403
9973,1826.0,57,21,1,2015,1,0,0,1,90
9983,1828.0,57,21,0,2015,1,0,0,1,176
9993,1833.0,57,21,0,2015,1,0,0,1,1392
10003,1833.0,57,21,1,2015,1,0,0,1,305
10013,1834.0,57,21,0,2015,1,0,0,1,160
10023,1834.0,57,21,0,2015,1,0,0,1,109
10033,1837.0,57,21,0,2015,1,0,0,1,1392
10043,1837.0,57,21,1,2015,1,0,0,1,624
10055,1837.0,57,21,0,2015,1,0,0,1,147
10065,1838.0,57,21,0,2015,1,0,0,1,121
10077,1841.0,57,21,1,2015,1,0,0,1,94
10089,1846.0,57,21,1,2015,1,0,0,1,65
10099,1846.0,57,21,1,2015,1,0,0,1,101
10109,1846.0,57,21,1,2015,1,0,0,1,121
10123,1849.0,57,21,0,2015,1,0,0,1,481
10133,1849.0,57,21,1,2015,1,0,0,1,481
10143,1851.0,57,21,1,2015,1,0,0,1,624
10153,1851.0,57,21,0,2015,1,0,0,1,1392
10163,1852.0,57,21,0,2015,1,0,0,1,197
10175,1854.0,57,21,0,2015,1,0,0,1,121
10185,1855.0,57,21,0,2015,1,0,0,1,1392
10195,1855.0,57,21,0,2015,1,0,0,1,1392
10205,1860.0,57,21,1,2015,1,0,0,1,94
10215,1860.0,57,21,0,2015,1,0,0,1,624
10225,1863.0,57,21,1,2015,1,0,0,1,72
10235,1863.0,57,21,0,2015,1,0,0,1,1392
10247,1865.0,57,21,1,2015,1,0,0,1,101
10257,1867.0,57,21,1,2015,1,0,0,1,624
10267,1868.0,57,21,0,2015,1,0,0,1,624
10277,1868.0,57,21,1,2015,1,0,0,1,67
10287,1871.0,57,21,1,2015,1,0,0,1,1392
10297,1871.0,57,21,1,2015,1,0,0,1,109
10307,1872.0,57,21,0,2015,1,0,0,1,267
10317,1872.0,57,21,0,2015,1,0,0,1,258
10327,1873.0,57,21,0,2015,1,0,0,1,305
10341,1874.0,57,21,1,2015,1,0,0,1,1392
10351,1880.0,57,21,0,2015,1,0,0,1,160
10361,1885.0,57,21,1,2015,1,0,0,1,624
10371,1886.0,57,21,1,2015,1,0,0,1,160
10383,1888.0,57,21,1,2015,1,0,0,1,197
10395,1889.0,57,21,1,2015,1,0,0,1,1392
10407,1891.0,57,21,0,2015,1,0,0,1,1392
10417,1892.0,57,21,0,2015,1,0,0,1,624
10427,1892.0,57,21,0,2015,1,0,0,1,481
10437,1895.0,57,21,1,2015,1,0,0,1,481
10447,1895.0,57,21,1,2015,1,0,0,1,1392
10457,1895.0,57,21,1,2015,1,0,0,1,403
10467,1896.0,57,21,0,2015,1,0,0,1,1392
10477,1897.0,57,21,0,2015,1,0,0,1,1392
10487,1897.0,57,21,0,2015,1,0,0,1,118
10499,1899.0,57,21,0,2015,1,0,0,1,403
10511,1900.0,57,21,1,2015,1,0,0,1,219
10521,1900.0,57,21,1,2015,1,0,0,1,624
10531,1900.0,57,21,0,2015,1,0,0,1,160
10541,1901.0,57,21,1,2015,1,0,0,1,403
10553,1904.0,57,21,1,2015,1,0,0,1,624
10563,1904.0,57,21,1,2015,1,0,0,1,624
10575,1909.0,57,21,1,2015,1,0,0,1,197
10589,1913.0,57,21,1,2015,1,0,0,1,1392
10603,1919.0,57,21,0,2015,1,0,0,1,1392
10613,1919.0,57,21,0,2015,1,0,0,1,481
10623,1920.0,57,21,0,2015,1,0,0,1,267
10633,1920.0,57,21,1,2015,1,0,0,1,403
10643,1921.0,57,21,1,2015,1,0,0,1,1392
10661,1922.0,57,21,0,2015,1,0,0,1,305
10671,1923.0,57,21,1,2015,1,0,0,1,258
10685,1929.0,56,21,1,2015,1,0,0,1,176
10695,1931.0,56,21,1,2015,1,0,0,1,81
10705,1931.0,56,21,0,2015,1,0,0,1,624
10715,1933.0,56,21,0,2015,1,0,0,1,624
10725,1934.0,56,21,0,2015,1,0,0,1,258
10735,1935.0,56,21,0,2015,1,0,0,1,1392
10745,1936.0,56,21,0,2015,1,0,0,1,1392
10759,1938.0,56,21,1,2015,1,0,0,1,258
10769,1939.0,56,21,1,2015,1,0,0,1,121
10781,1939.0,56,21,0,2015,1,0,0,1,624
10791,1947.0,56,21,0,2015,1,0,0,1,18
10801,1947.0,56,21,1,2015,1,0,0,1,305
10816,1949.0,56,21,0,2015,1,0,0,1,1392
10826,1950.0,56,21,0,2015,1,0,0,1,118
10840,1952.0,56,20,0,2015,1,0,0,1,1392
10850,1953.0,56,20,0,2015,1,0,0,1,305
10860,1953.0,56,20,0,2015,1,0,0,1,403
10870,1955.0,56,20,1,2015,1,0,0,1,1392
10880,1956.0,56,20,1,2015,1,0,0,1,258
10892,1960.0,56,20,1,2015,1,0,0,1,624
10902,1963.0,56,20,0,2015,1,0,0,1,118
10912,1963.0,56,20,0,2015,1,0,0,1,624
10922,1965.0,56,20,1,2015,1,0,0,1,197
10934,1967.0,56,20,0,2015,1,0,0,1,481
10944,1970.0,56,20,0,2015,1,0,0,1,1392
10954,1971.0,56,20,0,2015,1,0,0,1,109
10966,1972.0,56,20,0,2015,1,0,0,1,147
10976,1975.0,56,20,0,2015,1,0,0,1,624
10986,1976.0,56,20,0,2015,1,0,0,1,176
10996,1977.0,56,20,1,2015,1,0,0,1,403
11008,1979.0,56,20,0,2015,1,0,0,1,403
11018,1979.0,56,20,0,2015,1,0,0,1,267
11028,1980.0,56,20,0,2015,1,0,0,1,160
11046,1986.0,56,20,1,2015,1,0,0,1,67
11056,1990.0,56,20,1,2015,1,0,0,1,481
11066,1990.0,56,20,1,2015,1,0,0,1,258
11085,1993.0,56,20,1,2015,1,0,0,1,1392
11095,1995.0,56,20,0,2015,1,0,0,1,305
11105,1995.0,56,20,1,2015,1,0,0,1,1392
11115,1997.0,56,20,1,2015,1,0,0,1,118
11125,1998.0,56,20,1,2015,1,0,0,1,39
11135,1999.0,56,20,1,2015,1,0,0,1,624
11147,2002.0,56,20,1,2015,1,0,0,1,267
11157,2003.0,56,20,0,2015,1,0,0,1,305
11167,2003.0,56,20,1,2015,1,0,0,1,81
11177,2004.0,56,20,1,2015,1,0,0,1,264
11187,2004.0,56,20,1,2015,1,0,0,1,258
11197,2004.0,56,20,1,2015,1,0,0,1,267
11207,2004.0,56,20,1,2015,1,0,0,1,264
11217,2004.0,56,20,1,2015,1,0,0,1,1392
11227,2005.0,56,20,1,2015,1,0,0,1,624
11237,2005.0,56,20,0,2015,1,0,0,1,1392
11247,2006.0,56,20,1,2015,1,0,0,1,90
11257,2009.0,56,20,1,2015,1,0,0,1,624
11269,2010.0,56,20,1,2015,1,0,0,1,258
11279,2011.0,56,20,1,2015,1,0,0,1,624
11289,2012.0,56,20,0,2015,1,0,0,1,1392
11299,2012.0,56,20,0,2015,1,0,0,1,267
11309,2012.0,56,20,0,2015,1,0,0,1,1392
11321,2016.0,56,20,1,2015,1,0,0,1,1392
11339,2021.0,56,20,1,2015,1,0,0,1,84
11350,2023.0,56,20,1,2015,1,0,0,1,481
11360,2023.0,56,20,1,2015,1,0,0,1,197
11370,2024.0,56,20,0,2015,1,0,0,1,1392
11380,2025.0,56,20,0,2015,1,0,0,1,101
11390,2026.0,56,20,0,2015,1,0,0,1,147
11400,2026.0,56,20,0,2015,1,0,0,1,219
11410,2026.0,56,20,1,2015,1,0,0,1,305
11420,2027.0,56,20,1,2015,1,0,0,1,624
11430,2028.0,56,20,1,2015,1,0,0,1,121
11440,2029.0,56,20,1,2015,1,0,0,1,147
11450,2033.0,56,20,0,2015,1,0,0,1,1392
11460,2034.0,56,20,0,2015,1,0,0,1,403
11470,2035.0,56,20,1,2015,1,0,0,1,1392
11480,2036.0,56,20,0,2015,1,0,0,1,94
11490,2037.0,56,20,1,2015,1,0,0,1,1392
11500,2037.0,56,20,0,2015,1,0,0,1,160
11512,2040.0,56,20,1,2015,1,0,0,1,1392
11524,2045.0,56,20,0,2015,1,0,0,1,624
11534,2045.0,56,20,0,2015,1,0,0,1,1392
11544,2046.0,56,20,1,2015,1,0,0,1,264
11554,2047.0,56,20,0,2015,1,0,0,1,147
11564,2047.0,56,20,0,2015,1,0,0,1,258
11574,2049.0,56,20,1,2015,1,0,0,1,160
11584,2050.0,56,20,0,2015,1,0,0,1,121
11594,2053.0,56,20,1,2015,1,0,0,1,118
11604,2053.0,56,20,0,2015,1,0,0,1,1392
11616,2054.0,56,20,1,2015,1,0,0,1,267
11626,2056.0,56,20,1,2015,1,0,0,1,1392
11636,2059.0,56,20,0,2015,1,0,0,1,1392
11646,2059.0,56,20,0,2015,1,0,0,1,624
11656,2060.0,56,20,1,2015,1,0,0,1,481
11666,2062.0,56,20,1,2015,1,0,0,1,176
11676,2062.0,56,20,1,2015,1,0,0,1,1392
11686,2064.0,56,20,1,2015,1,0,0,1,258
11696,2066.0,56,20,0,2015,1,0,0,1,481
11706,2067.0,56,20,1,2015,1,0,0,1,267
11716,2068.0,56,20,0,2015,1,0,0,1,403
11726,2068.0,56,20,0,2015,1,0,0,1,264
11738,2069.0,56,20,0,2015,1,0,0,1,1392
11748,2071.0,56,20,1,2015,1,0,0,1,176
11760,2072.0,56,20,0,2015,1,0,0,1,89
11770,2072.0,56,20,0,2015,1,0,0,1,403
11780,2075.0,56,20,0,2015,1,0,0,1,258
11790,2075.0,56,20,0,2015,1,0,0,1,403
11800,2075.0,56,20,1,2015,1,0,0,1,481
11810,2076.0,56,20,0,2015,1,0,0,1,305
11822,2080.0,56,20,1,2015,1,0,0,1,219
11832,2085.0,56,20,1,2015,1,0,0,1,176
11842,2087.0,56,20,0,2015,1,0,0,1,1392
11854,2088.0,56,20,1,2015,1,0,0,1,624
11868,2092.0,56,20,1,2015,1,0,0,1,403
11878,2093.0,56,20,0,2015,1,0,0,1,197
11888,2096.0,56,20,1,2015,1,0,0,1,1392
11898,2096.0,56,20,0,2015,1,0,0,1,1392
11910,2098.0,56,20,0,2015,1,0,0,1,258
11930,2104.0,56,20,0,2015,1,0,0,1,624
11942,2106.0,56,20,0,2015,1,0,0,1,1392
11952,2108.0,56,20,1,2015,1,0,0,1,1392
11962,2109.0,56,20,0,2015,1,0,0,1,305
11972,2110.0,56,20,0,2015,1,0,0,1,481
11984,2111.0,56,20,0,2015,1,0,0,1,72
11996,2112.0,56,20,1,2015,1,0,0,1,481
12006,2113.0,56,20,0,2015,1,0,0,1,1392
12018,2114.0,56,20,0,2015,1,0,0,1,197
12028,2117.0,56,20,0,2015,1,0,0,1,258
12038,2118.0,56,20,1,2015,1,0,0,1,305
12048,2119.0,56,20,0,2015,1,0,0,1,305
12058,2120.0,56,20,1,2015,1,0,0,1,1392
12070,2123.0,55,20,1,2015,1,0,0,1,403
12080,2123.0,55,20,1,2015,1,0,0,1,624
12090,2123.0,55,20,0,2015,1,0,0,1,1392
12100,2125.0,55,20,0,2015,1,0,0,1,1392
12110,2125.0,55,20,0,2015,1,0,0,1,258
12120,2127.0,55,20,1,2015,1,0,0,1,264
12132,2130.0,55,20,1,2015,1,0,0,1,109
12144,2132.0,55,20,1,2015,1,0,0,1,101
12154,2139.0,55,20,0,2015,1,0,0,1,481
12164,2140.0,55,20,0,2015,1,0,0,1,305
12177,2141.0,55,20,0,2015,1,0,0,1,219
12187,2143.0,55,20,1,2015,1,0,0,1,1392
12197,2144.0,55,20,1,2015,1,0,0,1,305
12210,2149.0,55,20,1,2015,1,0,0,1,258
12223,2152.0,55,20,0,2015,1,0,0,1,258
12236,2155.0,55,20,0,2015,1,0,0,1,65
12246,2156.0,55,20,0,2015,1,0,0,1,1392
12256,2156.0,55,20,1,2015,1,0,0,1,118
12266,2157.0,55,20,1,2015,1,0,0,1,1392
12276,2157.0,55,20,0,2015,1,0,0,1,403
12286,2157.0,55,20,1,2015,1,0,0,1,121
12299,2163.0,55,20,0,2015,1,0,0,1,267
12309,2164.0,55,20,1,2015,1,0,0,1,481
12319,2164.0,55,20,0,2015,1,0,0,1,65
12329,2165.0,55,20,1,2015,1,0,0,1,160
12339,2173.0,55,20,0,2015,1,0,0,1,197
12349,2173.0,55,20,1,2015,1,0,0,1,1392
12359,2173.0,55,20,0,2015,1,0,0,1,219
12372,2174.0,55,20,1,2015,1,0,0,1,481
12382,2174.0,55,20,1,2015,1,0,0,1,118
